"","종목코드","종목명","현재가","대비","등락률","거래량","거래대금","시가","고가","저가","시가총액","시가총액비중...","상장주식수","외국인.보유주식수","외국인.지분율...","총카운트","market"
"1377","041910","에스텍파마",11600,150,1.3,61575,708348950,11500,11650,11350,138019850800,0.05,11898263,NA,NA,NA,"KQ"
"1378","096630","에스코넥",2110,-5,-0.2,188913,397693485,2115,2115,2095,137710677640,0.05,65265724,NA,NA,NA,"KQ"
"1379","023900","풍국주정",10800,50,0.5,24436,262391400,10800,10850,10650,1.3608e+11,0.05,12600000,NA,NA,NA,"KQ"
"1380","046140","SBS콘텐츠허브",6320,-50,-0.8,24739,156619270,6360,6370,6270,135649667600,0.05,21463555,NA,NA,NA,"KQ"
"1381","173940","에프엔씨엔터",9440,-60,-0.6,38961,368448250,9500,9530,9390,135604467200,0.05,14364880,NA,NA,NA,"KQ"
"1382","137400","피엔티",15350,-100,-0.6,174443,2692373250,15550,15650,15250,135346291800,0.05,8817348,NA,NA,NA,"KQ"
"1383","267790","배럴",17250,-400,-2.3,2746941,50462937100,17950,19450,17050,133882425000,0.05,7761300,NA,NA,NA,"KQ"
"1384","052790","액토즈소프트",11800,0,0,14243,168094000,11900,11900,11700,133701528400,0.05,11330638,NA,NA,NA,"KQ"
"1385","114120","크루셜텍",2920,170,6.2,2000348,5794681010,2770,2995,2750,133642244640,0.05,45767892,NA,NA,NA,"KQ"
"1386","011560","세보엠이씨",12650,700,5.9,173025,2134707300,12150,12650,12050,133204500000,0.05,10530000,NA,NA,NA,"KQ"
"1387","204620","글로벌텍스프리",6880,130,1.9,55212,375821720,6730,6900,6730,132669633760,0.05,19283377,NA,NA,NA,"KQ"
"1388","014470","부방",2800,30,1.1,68780,191401665,2770,2800,2755,132421772000,0.05,47293490,NA,NA,NA,"KQ"
"1389","065560","녹원씨엔아이",9860,170,1.8,82286,805552550,9670,9900,9670,132285191280,0.05,13416348,NA,NA,NA,"KQ"
"1390","080220","제주반도체",4600,95,2.1,139481,640906965,4505,4690,4505,131378474800,0.05,28560538,NA,NA,NA,"KQ"
"1391","193250","와이제이엠게임즈",2875,-25,-0.9,690416,1989182985,2925,2930,2850,131205210625,0.05,45636595,NA,NA,NA,"KQ"
"1392","126870","뉴로스",6850,-140,-2,174342,1192310290,7000,7060,6700,131193063200,0.05,19152272,NA,NA,NA,"KQ"
"1393","214430","아이쓰리시스템",18450,300,1.6,35113,652210400,18200,18800,18200,131119722000,0.05,7106760,NA,NA,NA,"KQ"
"1394","042040","케이피엠테크",1565,-5,-0.3,885732,1390959465,1550,1590,1550,130987321485,0.05,83697969,NA,NA,NA,"KQ"
"1395","048870","시너지이노베이션",2305,115,5.2,314314,707042190,2195,2320,2165,130956157055,0.05,56813951,NA,NA,NA,"KQ"
"1396","104200","NHN벅스",8820,-10,-0.1,17454,154339610,8910,8940,8790,130778991000,0.05,14827550,NA,NA,NA,"KQ"
"1397","005710","대원산업",6520,60,0.9,24861,162052400,6490,6550,6470,130645152000,0.05,20037600,NA,NA,NA,"KQ"
"1398","026040","제이에스티나",7890,-30,-0.4,87551,689797490,7910,7970,7800,130214903100,0.05,16503790,NA,NA,NA,"KQ"
"1399","034810","해성산업",13300,-100,-0.8,2203,29368700,13400,13450,13300,1.30074e+11,0.05,9780000,NA,NA,NA,"KQ"
"1400","060310","3S",2920,10,0.3,118307,343456490,2905,2925,2885,129635963760,0.05,44395878,NA,NA,NA,"KQ"
"1401","204020","엠코르셋",12850,-250,-1.9,276529,3595683900,13050,13300,12800,129447237750,0.05,10073715,NA,NA,NA,"KQ"
"1402","211270","AP위성",8600,100,1.2,44165,378386390,8540,8620,8500,129127314400,0.05,15014804,NA,NA,NA,"KQ"
"1403","246720","아스타",11200,450,4.2,70450,773284150,10850,11200,10650,128604257600,0.05,11482523,NA,NA,NA,"KQ"
"1404","082800","루미마이크로",2225,30,1.4,709062,1580975290,2210,2320,2140,128298639750,0.05,57662310,NA,NA,NA,"KQ"
"1405","041590","에너전트",2880,-15,-0.5,140255,401104225,2930,2930,2840,128087395200,0.05,44474790,NA,NA,NA,"KQ"
"1406","003100","선광",19400,-150,-0.8,10223,198665300,19450,19550,19300,1.2804e+11,0.05,6600000,NA,NA,NA,"KQ"
"1407","900270","헝셩그룹",1600,75,4.9,4655618,7382751095,1535,1620,1535,1.28e+11,0.05,8e+07,NA,NA,NA,"KQ"
"1408","051360","토비스",7630,30,0.4,20710,157792150,7610,7680,7570,127551152540,0.05,16717058,NA,NA,NA,"KQ"
"1409","205500","액션스퀘어",4795,190,4.1,82786,392611360,4635,4880,4620,126997881395,0.05,26485481,NA,NA,NA,"KQ"
"1410","066620","국보디자인",16850,300,1.8,9544,159910700,16550,16850,16550,1.26375e+11,0.05,7500000,NA,NA,NA,"KQ"
"1411","950130","엑세스바이오",4665,80,1.7,127247,588702870,4585,4760,4515,126257898450,0.05,27064930,NA,NA,NA,"KQ"
"1412","217600","켐온",1975,-55,-2.7,836501,1696875335,2030,2080,1975,126126146500,0.05,63861340,NA,NA,NA,"KQ"
"1413","026180","현대정보기술",2110,5,0.2,279045,587523950,2110,2130,2085,125623481450,0.04,59537195,NA,NA,NA,"KQ"
"1414","093190","빅솔론",6510,220,3.5,142951,916173980,6330,6510,6290,125245271550,0.04,19238905,NA,NA,NA,"KQ"
"1415","108860","셀바스AI",5670,30,0.5,183200,1045456150,5690,5800,5640,125057208150,0.04,22055945,NA,NA,NA,"KQ"
"1416","016600","큐캐피탈",893,-1,-0.1,251772,225432328,894,902,891,125018501546,0.04,139998322,NA,NA,NA,"KQ"
"1417","090470","제이스텍",8550,100,1.2,53430,456942500,8380,8680,8380,124811258400,0.04,14597808,NA,NA,NA,"KQ"
"1418","131370","알서포트",2335,-5,-0.2,156851,367700140,2350,2370,2320,124378638805,0.04,53267083,NA,NA,NA,"KQ"
"1419","047770","코데즈컴바인",3285,0,0,74760,246129665,3285,3345,3265,124312947570,0.04,37842602,NA,NA,NA,"KQ"
"1420","214270","퓨쳐스트림네트웍스",1430,-10,-0.7,474854,684963430,1435,1465,1425,124297477590,0.04,86921313,NA,NA,NA,"KQ"
"1421","050110","캠시스",2145,25,1.2,177106,378679700,2135,2160,2130,123995367210,0.04,57806698,NA,NA,NA,"KQ"
"1422","200710","에이디테크놀로지",13350,350,2.7,372109,4992173650,13200,13700,13100,123425128800,0.04,9245328,NA,NA,NA,"KQ"
"1423","004650","창해에탄올",13400,50,0.4,24137,319033400,13350,13400,13050,123157859000,0.04,9190885,NA,NA,NA,"KQ"
"1424","205100","엑셈",3695,-80,-2.1,402198,1481380860,3755,3755,3635,122856392590,0.04,33249362,NA,NA,NA,"KQ"
"1425","007330","푸른저축은행",8140,20,0.2,3082,25038040,8120,8160,8090,122773992000,0.04,15082800,NA,NA,NA,"KQ"
"1426","041460","한국전자인증",5700,0,0,81473,464474660,5770,5770,5650,122317719300,0.04,21459249,NA,NA,NA,"KQ"
"1427","079940","가비아",9000,120,1.4,116587,1054928130,8880,9180,8880,121821156000,0.04,13535684,NA,NA,NA,"KQ"
"1428","130580","나이스디앤비",7880,60,0.8,4483,35068360,7820,7930,7790,1.21352e+11,0.04,15400000,NA,NA,NA,"KQ"
"1429","032980","바이온",2595,-15,-0.6,661966,1713414815,2610,2625,2555,120946446930,0.04,46607494,NA,NA,NA,"KQ"
"1430","058400","KNN",913,7,0.8,72123,65563664,909,914,904,120908334360,0.04,132429720,NA,NA,NA,"KQ"
"1431","036120","SCI평가정보",3390,20,0.6,1440822,4950802780,3420,3540,3355,1.20345e+11,0.04,35500000,NA,NA,NA,"KQ"
"1432","036560","영풍정밀",7630,-30,-0.4,13870,106018310,7680,7720,7600,120172500000,0.04,15750000,NA,NA,NA,"KQ"
"1433","032940","원익",6690,-110,-1.6,111660,754072150,6860,6910,6660,119981350080,0.04,17934432,NA,NA,NA,"KQ"
"1434","017650","대림제지",2665,45,1.7,722020,1904175585,2620,2685,2600,1.19925e+11,0.04,4.5e+07,NA,NA,NA,"KQ"
"1435","019660","글로본",4275,-65,-1.5,44558,190897670,4420,4420,4255,119704475925,0.04,28001047,NA,NA,NA,"KQ"
"1436","900280","골든센츄리",1280,15,1.2,4455811,5737081805,1275,1310,1265,1.19552e+11,0.04,93400000,NA,NA,NA,"KQ"
"1437","222420","쎄노텍",3040,-125,-4,2341418,7245076335,3230,3235,3010,119119101600,0.04,39183915,NA,NA,NA,"KQ"
"1438","122310","제노레이",28500,450,1.6,71469,2031483850,28200,28700,27700,119051796000,0.04,4177256,NA,NA,NA,"KQ"
"1439","221840","하이즈항공",6700,80,1.2,48796,324478110,6600,6700,6550,118564318900,0.04,17696167,NA,NA,NA,"KQ"
"1440","142280","녹십자엠에스",12350,250,2.1,430489,5270010400,12150,12600,11800,1.18066e+11,0.04,9560000,NA,NA,NA,"KQ"
"1441","206400","엔터메이트",2670,-15,-0.6,167710,445308860,2710,2710,2630,118007172810,0.04,44197443,NA,NA,NA,"KQ"
"1442","042420","네오위즈홀딩스",13300,100,0.8,17116,226585700,13200,13350,13100,117796317800,0.04,8856866,NA,NA,NA,"KQ"
"1443","083930","아바코",7360,140,1.9,103637,758894170,7220,7440,7220,117734276800,0.04,15996505,NA,NA,NA,"KQ"
"1444","108380","대양전기공업",12300,0,0,16997,208825950,12400,12450,12150,117678195900,0.04,9567333,NA,NA,NA,"KQ"
"1445","200470","하이셈",6700,30,0.4,309036,2092298970,6660,6900,6560,117609656000,0.04,17553680,NA,NA,NA,"KQ"
"1446","009780","엠에스씨",6670,20,0.3,6488,43281230,6650,6800,6630,1.17392e+11,0.04,17600000,NA,NA,NA,"KQ"
"1447","122640","예스티",10650,0,0,108197,1148660950,10750,10850,10450,117169542750,0.04,11001835,NA,NA,NA,"KQ"
"1448","059090","미코",3740,120,3.3,390335,1457794805,3660,3795,3630,117124095220,0.04,31316603,NA,NA,NA,"KQ"
"1449","078890","가온미디어",8050,-110,-1.4,66560,537599010,8160,8220,8010,116844148050,0.04,14514801,NA,NA,NA,"KQ"
"1450","217620","디딤",3145,-70,-2.2,262385,834389970,3255,3255,3130,116370991225,0.04,37001905,NA,NA,NA,"KQ"
"1451","259630","엠플러스",22750,-50,-0.2,32960,751590800,23050,23050,22700,116295497500,0.04,5111890,NA,NA,NA,"KQ"
"1452","036810","에프에스티",5740,100,1.8,107527,611035640,5670,5750,5620,116142092360,0.04,20233814,NA,NA,NA,"KQ"
"1453","258830","세종메디칼",17100,-150,-0.9,37438,642054250,17300,17450,17000,115899371100,0.04,6777741,NA,NA,NA,"KQ"
"1454","045970","코아시아홀딩스",5900,-60,-1,7537,44301210,6000,6000,5810,115734482600,0.04,19616014,NA,NA,NA,"KQ"
"1455","061250","화일약품",8030,60,0.8,69937,560192520,8020,8060,7960,115719992740,0.04,14410958,NA,NA,NA,"KQ"
"1456","039830","오로라",10750,100,0.9,189941,2053623650,10650,11000,10600,115701067500,0.04,10762890,NA,NA,NA,"KQ"
"1457","040420","정상제이엘에스",7380,10,0.1,5490,40555550,7390,7410,7370,115700333760,0.04,15677552,NA,NA,NA,"KQ"
"1458","078130","국일제지",994,-4,-0.4,1922265,1918043481,1005,1010,993,115692659964,0.04,116391006,NA,NA,NA,"KQ"
"1459","006580","대양제지",4305,45,1.1,437330,1872515845,4335,4350,4210,115589250000,0.04,26850000,NA,NA,NA,"KQ"
"1460","900250","크리스탈신소재",1700,-15,-0.9,166947,286306320,1720,1730,1700,115232548400,0.04,67783852,NA,NA,NA,"KQ"
"1461","092600","넥스트칩",8550,-150,-1.7,315460,2723829720,8670,8850,8460,114976125000,0.04,13447500,NA,NA,NA,"KQ"
"1462","100090","삼강엠앤티",4420,-25,-0.6,138804,617951020,4445,4530,4380,114769795140,0.04,25966017,NA,NA,NA,"KQ"
"1463","160980","싸이맥스",10850,100,0.9,40460,437656100,10750,10900,10750,114752789900,0.04,10576294,NA,NA,NA,"KQ"
"1464","038460","바이오스마트",5730,-40,-0.7,49648,285662310,5770,5800,5730,114479326200,0.04,19978940,NA,NA,NA,"KQ"
"1465","027710","팜스토리",1295,-10,-0.8,407414,526516200,1305,1310,1285,114409923145,0.04,88347431,NA,NA,NA,"KQ"
"1466","036670","KCI",10150,160,1.6,127933,1273305770,9970,10250,9760,114390500000,0.04,11270000,NA,NA,NA,"KQ"
"1467","082210","옵트론텍",5060,30,0.6,68297,345560100,5040,5110,5030,114156772620,0.04,22560627,NA,NA,NA,"KQ"
"1468","092070","디엔에프",10600,200,1.9,55716,590076000,10450,10750,10450,114075376800,0.04,10761828,NA,NA,NA,"KQ"
"1469","056730","포스링크",2470,-75,-3,478661,1189059095,2545,2565,2435,114024753960,0.04,46163868,NA,NA,NA,"KQ"
"1470","040160","누리텔레콤",9450,-30,-0.3,22270,210339270,9480,9520,9390,113924805750,0.04,12055535,NA,NA,NA,"KQ"
"1471","187220","디티앤씨",11550,350,3.1,72620,832075750,11700,11750,11250,113814323700,0.04,9854054,NA,NA,NA,"KQ"
"1472","056090","유앤아이",14700,-150,-1,41202,607683100,15000,15000,14600,113743337400,0.04,7737642,NA,NA,NA,"KQ"
"1473","222810","바이오닉스진",7110,-80,-1.1,206544,1470695160,7270,7290,7020,113714040960,0.04,15993536,NA,NA,NA,"KQ"
"1474","049520","유아이엘",5210,20,0.4,10010,52086620,5190,5220,5190,113499516560,0.04,21784936,NA,NA,NA,"KQ"
"1475","069510","에스텍",10350,-50,-0.5,649,6702200,10450,10450,10250,112918500000,0.04,10910000,NA,NA,NA,"KQ"
"1476","198440","고려시멘트",3520,35,1,522605,1812396505,3460,3525,3415,112569459200,0.04,31979960,NA,NA,NA,"KQ"
"1477","078070","유비쿼스홀딩스",6020,60,1,23006,138492600,6050,6090,5960,112553700560,0.04,18696628,NA,NA,NA,"KQ"
"1478","156100","엘앤케이바이오",10700,-50,-0.5,372421,3980851000,11000,11150,10450,112536276300,0.04,10517409,NA,NA,NA,"KQ"
"1479","036180","영인프런티어",6380,150,2.4,243494,1536644170,6290,6400,6200,112290175580,0.04,17600341,NA,NA,NA,"KQ"
"1480","025440","대성엘텍",1125,0,0,152167,170539295,1125,1135,1110,112119010875,0.04,99661343,NA,NA,NA,"KQ"
"1481","054620","APS홀딩스",5470,30,0.6,30315,166914630,5440,5560,5440,111556388870,0.04,20394221,NA,NA,NA,"KQ"
"1482","065950","웰크론",4375,-5,-0.1,1458282,6349277255,4350,4445,4265,111520924375,0.04,25490497,NA,NA,NA,"KQ"
"1483","069540","라이트론",7870,0,0,35925,283524450,7840,7950,7840,111502293790,0.04,14168017,NA,NA,NA,"KQ"
"1484","048910","대원미디어",8820,210,2.4,178017,1551684130,8550,8840,8540,110946303720,0.04,12578946,NA,NA,NA,"KQ"
"1485","068330","일신바이오",2505,45,1.8,962906,2406794320,2460,2530,2445,110761430700,0.04,44216140,NA,NA,NA,"KQ"
"1486","090710","디에스티로봇",1585,20,1.3,749512,1186604300,1565,1600,1565,110756932735,0.04,69878191,NA,NA,NA,"KQ"
"1487","099320","쎄트렉아이",30250,650,2.2,21777,656996900,29200,30550,29200,110714697500,0.04,3659990,NA,NA,NA,"KQ"
"1488","097870","효성오앤비",13000,0,0,148699,1921646100,13000,13200,12650,1.1037e+11,0.04,8490000,NA,NA,NA,"KQ"
"1489","138080","오이솔루션",14250,500,3.6,173867,2458765200,13900,14450,13800,110288331000,0.04,7739532,NA,NA,NA,"KQ"
"1490","060240","룽투코리아",4550,-25,-0.6,25430,116130520,4550,4610,4535,110001405150,0.04,24176133,NA,NA,NA,"KQ"
"1491","091970","나노캠텍",5180,230,4.6,199984,1031240975,4980,5260,4955,109826546480,0.04,21202036,NA,NA,NA,"KQ"
"1492","023760","한국캐피탈",652,5,0.8,130805,84894188,649,655,644,109672643552,0.04,168209576,NA,NA,NA,"KQ"
"1493","223310","이에스브이",1020,-15,-1.4,2866770,2900769553,1030,1040,999,109638495420,0.04,107488721,NA,NA,NA,"KQ"
"1494","044480","바이오제네틱스",9950,0,0,4089,40589590,9950,9990,9850,109000031150,0.04,10954777,NA,NA,NA,"KQ"
"1495","159580","제로투세븐",8840,270,3.2,261578,2310520280,8790,8980,8640,108643600000,0.04,12290000,NA,NA,NA,"KQ"
"1496","057540","옴니시스템",2660,5,0.2,878134,2359619860,2695,2730,2660,108206179900,0.04,40679015,NA,NA,NA,"KQ"
"1497","067310","하나마이크론",4760,70,1.5,76352,360261285,4675,4780,4675,108180891280,0.04,22727078,NA,NA,NA,"KQ"
"1498","002230","피에스텍",5500,-30,-0.5,69342,381423240,5550,5590,5460,108180836500,0.04,19669243,NA,NA,NA,"KQ"
"1499","035620","바른손이앤에이",1535,20,1.3,120154,182406745,1520,1535,1500,108013771730,0.04,70367278,NA,NA,NA,"KQ"
"1500","038160","팍스넷",9710,360,3.8,56685,541932600,9360,9780,9350,107562728910,0.04,11077521,NA,NA,NA,"KQ"
"1501","204990","현성바이탈",3395,0,0,61639,209232860,3395,3430,3375,107452167585,0.04,31650123,NA,NA,NA,"KQ"
"1502","088130","동아엘텍",9630,130,1.4,87389,843769030,9510,9630,9370,107377350480,0.04,11150296,NA,NA,NA,"KQ"
"1503","031510","오스템",4120,-20,-0.5,132377,552917905,4155,4230,4120,1.0712e+11,0.04,2.6e+07,NA,NA,NA,"KQ"
"1504","252500","세화피앤씨",5160,0,0,350475,1802728620,5190,5210,5090,107034886200,0.04,20743195,NA,NA,NA,"KQ"
"1505","101330","모베이스",4465,15,0.3,34981,155164280,4445,4470,4410,106973309420,0.04,23958188,NA,NA,NA,"KQ"
"1506","032850","비트컴퓨터",6420,20,0.3,214754,1380966430,6410,6560,6350,106721541060,0.04,16623293,NA,NA,NA,"KQ"
"1507","106190","하이텍팜",15000,-50,-0.3,35739,537369350,15050,15250,14850,106331730000,0.04,7088782,NA,NA,NA,"KQ"
"1508","065150","MP그룹",1315,0,0,0,0,0,0,0,106263055205,0.04,80808407,NA,NA,NA,"KQ"
"1509","220100","퓨쳐켐",18450,150,0.8,18895,347161700,18550,18650,18100,106071614550,0.04,5749139,NA,NA,NA,"KQ"
"1510","060230","이그잭스",2090,50,2.4,285144,579894115,2040,2090,1970,106011057460,0.04,50722994,NA,NA,NA,"KQ"
"1511","059210","메타바이오메드",4440,145,3.4,1233124,5469256320,4310,4500,4280,105948838440,0.04,23862351,NA,NA,NA,"KQ"
"1512","047820","초록뱀",1600,-5,-0.3,644568,1021360585,1600,1605,1570,105373104000,0.04,65858190,NA,NA,NA,"KQ"
"1513","089890","코세스",6250,-100,-1.6,133517,829852030,6350,6360,6010,105324762500,0.04,16851962,NA,NA,NA,"KQ"
"1514","238090","앤디포스",6970,10,0.1,20269,141121850,6960,7040,6860,105030686050,0.04,15068965,NA,NA,NA,"KQ"
"1515","080000","에스엔유",3045,5,0.2,49556,150809850,3040,3070,3030,104513139150,0.04,34322870,NA,NA,NA,"KQ"
"1516","204630","화이브라더스코리아",3645,25,0.7,152824,569241820,3625,3975,3485,104296116375,0.04,28613475,NA,NA,NA,"KQ"
"1517","120240","대정화금",14650,-200,-1.4,36541,537802950,14850,14850,14600,104020728150,0.04,7100391,NA,NA,NA,"KQ"
"1518","093920","서원인텍",5590,40,0.7,9415,52578240,5530,5650,5530,1.03974e+11,0.04,18600000,NA,NA,NA,"KQ"
"1519","147830","제룡산업",10300,-150,-1.4,205029,2102041750,10450,10550,10000,1.03e+11,0.04,1e+07,NA,NA,NA,"KQ"
"1520","069920","아이에스이커머스",4030,185,4.8,38455,153394620,3910,4050,3890,102821794790,0.04,25514093,NA,NA,NA,"KQ"
"1521","087260","모바일어플라이언스",6840,-60,-0.9,721331,5108498750,7000,7280,6840,1.026e+11,0.04,1.5e+07,NA,NA,NA,"KQ"
"1522","101160","월덱스",6200,300,5.1,105102,641197450,5900,6250,5900,102368156600,0.04,16510993,NA,NA,NA,"KQ"
"1523","042510","라온시큐어",3215,-15,-0.5,125662,405285930,3290,3290,3205,102267902580,0.04,31809612,NA,NA,NA,"KQ"
"1524","123840","한일진공",1855,-5,-0.3,356614,667992785,1860,1905,1845,101983978530,0.04,54977886,NA,NA,NA,"KQ"
"1525","051490","나라엠앤디",7180,230,3.3,265188,1870440500,6960,7250,6820,1.01956e+11,0.04,14200000,NA,NA,NA,"KQ"
"1526","072470","우리산업홀딩스",5380,-20,-0.4,9449,50884600,5400,5470,5340,101613894580,0.04,18887341,NA,NA,NA,"KQ"
"1527","071460","대유위니아",2825,-15,-0.5,70936,200909055,2825,2880,2815,101607608375,0.04,35967295,NA,NA,NA,"KQ"
"1528","196450","텔루스",1170,-15,-1.3,1055543,1226006230,1140,1185,1140,101532898350,0.04,86780255,NA,NA,NA,"KQ"
"1529","103230","에스앤더블류",14100,1700,13.7,796622,10843710400,12650,15050,12250,1.0152e+11,0.04,7200000,NA,NA,NA,"KQ"
"1530","043200","파루",3410,-65,-1.9,1000010,3421233520,3490,3495,3390,101166403470,0.04,29667567,NA,NA,NA,"KQ"
"1531","102120","어보브반도체",5790,-70,-1.2,38404,224473960,5850,5920,5790,101091390870,0.04,17459653,NA,NA,NA,"KQ"
"1532","071670","에이테크솔루션",10100,0,0,67932,690668000,10050,10300,10050,1.01e+11,0.04,1e+07,NA,NA,NA,"KQ"
"1533","078140","대봉엘에스",9110,180,2,70969,642102680,8960,9120,8940,100998734690,0.04,11086579,NA,NA,NA,"KQ"
"1534","095910","에스에너지",7560,370,5.2,226542,1692224090,7200,7570,7170,100380674520,0.04,13277867,NA,NA,NA,"KQ"
"1535","080720","한국유니온제약",17000,200,1.2,109985,1852678900,17000,17100,16600,100363376000,0.04,5903728,NA,NA,NA,"KQ"
"1536","033170","시그네틱스",1170,-10,-0.8,298209,350504965,1185,1190,1170,100302133230,0.04,85728319,NA,NA,NA,"KQ"
"1537","036010","아비코전자",7530,20,0.3,114790,866111070,7510,7620,7480,100095793020,0.04,13292934,NA,NA,NA,"KQ"
"1538","105740","디케이락",12150,-600,-4.7,1000920,12248751050,12700,12750,11950,100029880800,0.04,8232912,NA,NA,NA,"KQ"
"1539","192250","케이사인",1545,-5,-0.3,343739,528778765,1550,1555,1525,99917092065,0.04,64671257,NA,NA,NA,"KQ"
"1540","241820","피씨엘",11150,-100,-0.9,89042,997091250,11250,11450,11100,99693978600,0.04,8941164,NA,NA,NA,"KQ"
"1541","083650","비에이치아이",3830,-65,-1.7,187085,735546640,3980,4070,3810,9.958e+10,0.04,2.6e+07,NA,NA,NA,"KQ"
"1542","189300","인텔리안테크",13750,-50,-0.4,23268,319275350,13800,13900,13550,99562980000,0.04,7240944,NA,NA,NA,"KQ"
"1543","043650","국순당",5570,30,0.5,33316,184981060,5570,5580,5530,99470753280,0.04,17858304,NA,NA,NA,"KQ"
"1544","045520","크린앤사이언스",15300,100,0.7,36861,563254150,15200,15400,15100,9.945e+10,0.04,6500000,NA,NA,NA,"KQ"
"1545","068930","디지털대성",4430,-5,-0.1,59011,259603085,4445,4445,4380,99430122890,0.04,22444723,NA,NA,NA,"KQ"
"1546","011320","유니크",5140,-30,-0.6,115310,592857910,5200,5200,5090,99308372300,0.04,19320695,NA,NA,NA,"KQ"
"1547","037760","쎄니트",2935,200,7.3,6087070,17865711805,2900,3080,2815,99299623135,0.04,33832921,NA,NA,NA,"KQ"
